Word :  gabriel 	 Frequency : 1
Word :  dr 	 Frequency : 2002
Word :  tâche 	 Frequency : 28
Word :  lis 	 Frequency : 2
Word :  07h19autres 	 Frequency : 1
Word :  réagira 	 Frequency : 1
Word :  caféle 	 Frequency : 1
Word :  zanou 	 Frequency : 1
Word :  restées 	 Frequency : 4
Word :  traitantrefus 	 Frequency : 1
Word :  flle 	 Frequency : 1
Word :  enervéepeu 	 Frequency : 1
Word :  12u08uinsuline 	 Frequency : 1
Word :  bat 	 Frequency : 26
Word :  diarhéemédicament 	 Frequency : 1
Word :  mangerrassurée 	 Frequency : 1
Word :  miction 	 Frequency : 25
Word :  basculé 	 Frequency : 2
Word :  erruption 	 Frequency : 1
Word :  alliance 	 Frequency : 6
Word :  épisodes 	 Frequency : 21
Word :  tremblements 	 Frequency : 21
Word :  tranferts 	 Frequency : 3
Word :  reguliereta 	 Frequency : 1
Word :  souiller 	 Frequency : 14
Word :  demainmme 	 Frequency : 4
Word :  voirdifficultés 	 Frequency : 1
Word :  vaseuxlexomil 	 Frequency : 1
Word :  létrangle 	 Frequency : 1
Word :  échangent 	 Frequency : 1
Word :  ciné 	 Frequency : 4
Word :  horrible 	 Frequency : 1
Word :  gentillement 	 Frequency : 2
Word :  pevarylordo 	 Frequency : 1
Word :  sortirelle 	 Frequency : 1
Word :  figue 	 Frequency : 3
Word :  replié 	 Frequency : 2
Word :  décidait 	 Frequency : 1
Word :  raccompagnés 	 Frequency : 1
Word :  préfererait 	 Frequency : 1
Word :  réconforté 	 Frequency : 3
Word :  charentes 	 Frequency : 1
Word :  311 	 Frequency : 2
Word :  vendait 	 Frequency : 1
Word :  asthénique 	 Frequency : 50
Word :  1re 	 Frequency : 2
Word :  hery 	 Frequency : 1
Word :  margoux 	 Frequency : 5
Word :  desous 	 Frequency : 1
Word :  t36 	 Frequency : 1
Word :  extraction 	 Frequency : 19
Word :  carnet 	 Frequency : 4
Word :  appellent 	 Frequency : 1
Word :  tranmise 	 Frequency : 1
Word :  ied 	 Frequency : 1
Word :  interieura 	 Frequency : 1
Word :  jambesmr 	 Frequency : 1
Word :  moinbs 	 Frequency : 1
Word :  toilete 	 Frequency : 1
Word :  novemebre 	 Frequency : 1
Word :  chute!!!frère 	 Frequency : 1
Word :  résidantavognon 	 Frequency : 1
Word :  ventre6h 	 Frequency : 1
Word :  edaller 	 Frequency : 1
Word :  15h19 	 Frequency : 1
Word :  maélena 	 Frequency : 1
Word :  normalta 	 Frequency : 2
Word :  participationtrouve 	 Frequency : 2
Word :  mecontantemant 	 Frequency : 1
Word :  activitees 	 Frequency : 1
Word :  courtes 	 Frequency : 1
Word :  malaisetension 	 Frequency : 1
Word :  chanxieuse 	 Frequency : 1
Word :  0698802121 	 Frequency : 1
Word :  individuelleide 	 Frequency : 1
Word :  garnier 	 Frequency : 9
Word :  inr145tp60 	 Frequency : 1
Word :  2foisjour 	 Frequency : 2
Word :  lintérieurles 	 Frequency : 1
Word :  préhension 	 Frequency : 4
Word :  luva 	 Frequency : 1
Word :  dexelon 	 Frequency : 3
Word :  réevaluer 	 Frequency : 16
Word :  autresses 	 Frequency : 1
Word :  recueilnouveau 	 Frequency : 1
Word :  cmpdf 	 Frequency : 6
Word :  maquillagesatisfaction 	 Frequency : 1
Word :  food 	 Frequency : 1
Word :  boldrecueil 	 Frequency : 1
Word :  incision 	 Frequency : 1
Word :  14h30ambu 	 Frequency : 1
Word :  bombée 	 Frequency : 1
Word :  11h11realiser 	 Frequency : 1
Word :  hiervoir 	 Frequency : 1
Word :  11h1419122014 	 Frequency : 1
Word :  utilisation 	 Frequency : 12
Word :  laccompagnera 	 Frequency : 9
Word :  17h42type 	 Frequency : 1
Word :  eludril 	 Frequency : 2
Word :  39cpas 	 Frequency : 1
Word :  14090 	 Frequency : 3
Word :  venirallo 	 Frequency : 1
Word :  medicamenteux 	 Frequency : 3
Word :  38125pxobjectifs 	 Frequency : 1
Word :  143 	 Frequency : 2
Word :  mieuxeductyl 	 Frequency : 1
Word :  14h30prévoir 	 Frequency : 2
Word :  rbardinat 	 Frequency : 1
Word :  reprisesadministration 	 Frequency : 1
Word :  mâcher 	 Frequency : 2
Word :  aprésmidis 	 Frequency : 1
Word :  trombopénie 	 Frequency : 1
Word :  memoirea 	 Frequency : 1
Word :  renouvcomportement 	 Frequency : 1
Word :  387 	 Frequency : 1
Word :  remmène 	 Frequency : 1
Word :  paranoiaque 	 Frequency : 1
Word :  aggirtransmissions 	 Frequency : 1
Word :  présentebesoin 	 Frequency : 1
Word :  prednisone 	 Frequency : 2
Word :  recouchéeide 	 Frequency : 1
Word :  fléchissement 	 Frequency : 3
Word :  j17 	 Frequency : 1
Word :  occasionnés 	 Frequency : 1
Word :  nonencore 	 Frequency : 1
Word :  erytheme 	 Frequency : 2
Word :  reproposerpaire 	 Frequency : 1
Word :  tranquilleide 	 Frequency : 1
Word :  etteinte 	 Frequency : 1
Word :  derobé 	 Frequency : 1
Word :  rougeurmalodorant 	 Frequency : 1
Word :  controlée 	 Frequency : 3
Word :  besoinpneumologue 	 Frequency : 1
Word :  pechoux_20140225182316pdf 	 Frequency : 1
Word :  lactulose 	 Frequency : 36
Word :  coderstransmissonsévaluation 	 Frequency : 1
Word :  10055 	 Frequency : 1
Word :  enleverelle 	 Frequency : 1
Word :  veindra 	 Frequency : 1
Word :  rédigée 	 Frequency : 1
Word :  tablepour 	 Frequency : 1
Word :  réexpliqué 	 Frequency : 2
Word :  dorienter 	 Frequency : 1
Word :  bivalveretirer 	 Frequency : 1
Word :  !enfin 	 Frequency : 1
Word :  référer 	 Frequency : 3
Word :  mainselle 	 Frequency : 1
Word :  faillit 	 Frequency : 1
Word :  douloureuxelle 	 Frequency : 1
Word :  22h45 	 Frequency : 1
Word :  dérisone 	 Frequency : 1
Word :  12863 	 Frequency : 1
Word :  agréssivité 	 Frequency : 1
Word :  dorsiflexionla 	 Frequency : 1
Word :  décembreà 	 Frequency : 1
Word :  raide 	 Frequency : 8
Word :  médicamentside 	 Frequency : 1
Word :  cuissepas 	 Frequency : 1
Word :  moisrestaurant 	 Frequency : 1
Word :  permétait 	 Frequency : 1
Word :  concluantje 	 Frequency : 1
Word :  aspest 	 Frequency : 1
Word :  dhygieneaccompagnement 	 Frequency : 1
Word :  retrouvées 	 Frequency : 7
Word :  étale 	 Frequency : 1
Word :  ateliers 	 Frequency : 24
Word :  pouvions 	 Frequency : 4
Word :  safille 	 Frequency : 1
Word :  moismycoster 	 Frequency : 1
Word :  traintant 	 Frequency : 3
Word :  passerpenserait 	 Frequency : 1
Word :  consultation 	 Frequency : 265
Word :  corale 	 Frequency : 1
Word :  réeducation3 	 Frequency : 1
Word :  envahie 	 Frequency : 4
Word :  milly 	 Frequency : 1
Word :  damdonné 	 Frequency : 1
Word :  priorité 	 Frequency : 7
Word :  matinréexpliquer 	 Frequency : 1
Word :  apartir 	 Frequency : 1
Word :  a12h 	 Frequency : 1
Word :  menaçant 	 Frequency : 1
Word :  demanderésultat 	 Frequency : 1
Word :  deaumis 	 Frequency : 1
Word :  modifiéordonnance 	 Frequency : 1
Word :  mercredipm 	 Frequency : 1
Word :  contenus 	 Frequency : 2
Word :  parlersentiment 	 Frequency : 1
Word :  effectives 	 Frequency : 1
Word :  rabouin 	 Frequency : 2
Word :  augmentée 	 Frequency : 7
Word :  résidentsretrouvé 	 Frequency : 1
Word :  naprécie 	 Frequency : 1
Word :  respectifs 	 Frequency : 1
Word :  isère 	 Frequency : 1
Word :  place12h03 	 Frequency : 1
Word :  passéesatisfaction 	 Frequency : 1
Word :  29112014 	 Frequency : 41
Word :  tests 	 Frequency : 4
Word :  ecorchéschristine 	 Frequency : 1
Word :  daidant 	 Frequency : 1
Word :  évoluéstroubles 	 Frequency : 1
Word :  cue 	 Frequency : 1
Word :  inscrits218122014 	 Frequency : 1
Word :  refaxe 	 Frequency : 1
Word :  366mise 	 Frequency : 1
Word :  1g3jour 	 Frequency : 1
Word :  blessée 	 Frequency : 3
Word :  seveuse 	 Frequency : 1
Word :  13hil 	 Frequency : 1
Word :  rhinotrophyl 	 Frequency : 2
Word :  nappartenant 	 Frequency : 1
Word :  boucheriecharcuterie 	 Frequency : 1
Word :  foradil 	 Frequency : 3
Word :  primalan 	 Frequency : 2
Word :  debrouiller 	 Frequency : 1
Word :  budgetpassation 	 Frequency : 1
Word :  barriètes 	 Frequency : 1
Word :  lalbumine 	 Frequency : 2
Word :  rassuréeme 	 Frequency : 1
Word :  rocheboet 	 Frequency : 1
Word :  avenant 	 Frequency : 3
Word :  1moisfuradantine 	 Frequency : 1
Word :  désarroi 	 Frequency : 2
Word :  instiller 	 Frequency : 1
Word :  souvétementsmr 	 Frequency : 1
Word :  remerciée 	 Frequency : 2
Word :  rené 	 Frequency : 2
Word :  9411h9715h9719h96 	 Frequency : 1
Word :  entendons 	 Frequency : 2
Word :  midifiche 	 Frequency : 2
Word :  arrêter 	 Frequency : 15
Word :  reclamè 	 Frequency : 1
Word :  baincelle 	 Frequency : 1
Word :  malaiseelle 	 Frequency : 1
Word :  oct 	 Frequency : 1
Word :  deauce 	 Frequency : 1
Word :  lapaiser 	 Frequency : 9
Word :  bernardin 	 Frequency : 1
Word :  madamejtrés 	 Frequency : 1
Word :  14h15ne 	 Frequency : 1
Word :  16h17 	 Frequency : 2
Word :  threapeutique 	 Frequency : 1
Word :  programmerordonnances 	 Frequency : 1
Word :  1312lasilix 	 Frequency : 1
Word :  précisant 	 Frequency : 2
Word :  arrivait 	 Frequency : 6
Word :  2100 	 Frequency : 1
Word :  couchervu 	 Frequency : 1
Word :  harmonieuse 	 Frequency : 2
Word :  coudre 	 Frequency : 1
Word :  demandéssatisfaction 	 Frequency : 1
Word :  super 	 Frequency : 9
Word :  promene 	 Frequency : 8
Word :  mileu 	 Frequency : 1
Word :  amener 	 Frequency : 10
Word :  dérangea 	 Frequency : 1
Word :  mestivier 	 Frequency : 1
Word :  05h38 	 Frequency : 1
Word :  menalindide 	 Frequency : 1
Word :  fesant 	 Frequency : 1
Word :  joursvue 	 Frequency : 1
Word :  chambredepuis 	 Frequency : 1
Word :  droiteenvoyer 	 Frequency : 1
Word :  genouillière 	 Frequency : 1
Word :  labobio 	 Frequency : 1
Word :  toiletteaidée 	 Frequency : 1
Word :  agréssif 	 Frequency : 6
Word :  oreilleatelier 	 Frequency : 1
Word :  050fait 	 Frequency : 3
Word :  douleurdes 	 Frequency : 1
Word :  lavage 	 Frequency : 43
Word :  unkt 	 Frequency : 1
Word :  réjouisse 	 Frequency : 1
Word :  gâteaux 	 Frequency : 5
Word :  partouttombé 	 Frequency : 1
Word :  parrait 	 Frequency : 3
Word :  apprecier 	 Frequency : 8
Word :  médocs 	 Frequency : 2
Word :  comprendre 	 Frequency : 40
Word :  quiche 	 Frequency : 1
Word :  rassuree 	 Frequency : 1
Word :  choixentretiens 	 Frequency : 1
Word :  houeto 	 Frequency : 2
Word :  marchemr 	 Frequency : 1
Word :  changédit 	 Frequency : 1
Word :  parvenue 	 Frequency : 1
Word :  shabillait 	 Frequency : 2
Word :  comforta 	 Frequency : 1
Word :  31c 	 Frequency : 1
Word :  roul 	 Frequency : 1
Word :  désolé 	 Frequency : 4
Word :  personnaliséspan 	 Frequency : 1
Word :  05faire 	 Frequency : 1
Word :  profondementpas 	 Frequency : 1
Word :  lisolement 	 Frequency : 6
Word :  aug 	 Frequency : 1
Word :  algiquea 	 Frequency : 1
Word :  ideperfusion 	 Frequency : 1
Word :  duplan 	 Frequency : 2
Word :  contentes 	 Frequency : 2
Word :  j6 	 Frequency : 4
Word :  agressivité 	 Frequency : 31
Word :  contagieuse 	 Frequency : 2
Word :  07h10est 	 Frequency : 1
Word :  6014h 	 Frequency : 1
Word :  dasthénie 	 Frequency : 3
Word :  doit 	 Frequency : 282
Word :  regarde 	 Frequency : 50
Word :  solian 	 Frequency : 2
Word :  remetre 	 Frequency : 1
Word :  mimizan 	 Frequency : 3
Word :  florentgilet 	 Frequency : 1
Word :  movicols 	 Frequency : 2
Word :  supposons 	 Frequency : 1
Word :  positionnementalgoplus 	 Frequency : 1
Word :  1000hydratation 	 Frequency : 1
Word :  bonheurepdf 	 Frequency : 2
Word :  opérationnel 	 Frequency : 1
Word :  légard 	 Frequency : 6
Word :  matinales 	 Frequency : 2
Word :  regardant 	 Frequency : 1
Word :  forcément 	 Frequency : 8
Word :  elleproposition 	 Frequency : 1
Word :  faille 	 Frequency : 10
Word :  eviter 	 Frequency : 17
Word :  repréciser 	 Frequency : 1
Word :  commanderchacun 	 Frequency : 1
Word :  cherchonsmerci 	 Frequency : 1
Word :  aprèspas 	 Frequency : 1
Word :  croisés 	 Frequency : 6
Word :  rembourser 	 Frequency : 1
Word :  purplevue 	 Frequency : 1
Word :  talccomprezssesignaler 	 Frequency : 1
Word :  pâleurla 	 Frequency : 1
Word :  bientôt 	 Frequency : 6
Word :  difficilementdéménage 	 Frequency : 1
Word :  chimieen 	 Frequency : 1
Word :  dégénératives 	 Frequency : 2
Word :  1770 	 Frequency : 1
Word :  peter 	 Frequency : 2
Word :  réevaluerregime 	 Frequency : 1
Word :  présences 	 Frequency : 1
Word :  collationmis 	 Frequency : 1
Word :  amènent 	 Frequency : 2
Word :  résultatrelai 	 Frequency : 1
Word :  1goutte 	 Frequency : 1
Word :  danat 	 Frequency : 1
Word :  10mgordonnance 	 Frequency : 1
Word :  crirais 	 Frequency : 1
Word :  joursressources 	 Frequency : 1
Word :  efficaceapyrétiquenon 	 Frequency : 1
Word :  chnagé 	 Frequency : 1
Word :  flexum 	 Frequency : 1
Word :  accomplit 	 Frequency : 1
Word :  chambreplateau 	 Frequency : 3
Word :  ingrédients 	 Frequency : 1
Word :  gce 	 Frequency : 1
Word :  demandé 	 Frequency : 264
Word :  téléphoneil 	 Frequency : 1
Word :  10h25 	 Frequency : 1
Word :  decembrejoyeuses 	 Frequency : 1
Word :  ncna 	 Frequency : 1
Word :  saine 	 Frequency : 3
Word :  tenais 	 Frequency : 2
Word :  r 	 Frequency : 104
Word :  verront 	 Frequency : 1
Word :  beaucoupdouloureuse 	 Frequency : 1
Word :  reposee 	 Frequency : 1
Word :  ercefurylregime 	 Frequency : 1
Word :  viebeaucoup 	 Frequency : 1
Word :  famillemme 	 Frequency : 1
Word :  sappelait 	 Frequency : 3
Word :  bourdonnement 	 Frequency : 1
Word :  renverser 	 Frequency : 1
Word :  500ml 	 Frequency : 7
Word :  chargeretour 	 Frequency : 1
Word :  dailleurscelle 	 Frequency : 1
Word :  yaurait 	 Frequency : 1
Word :  jourcu 	 Frequency : 1
Word :  latrille 	 Frequency : 1
Word :  récuperés 	 Frequency : 1
Word :  résine 	 Frequency : 1
Word :  fessesappeler 	 Frequency : 1
Word :  convulsionssuite 	 Frequency : 1
Word :  saccadés 	 Frequency : 1
Word :  bouchon 	 Frequency : 17
Word :  19h09 	 Frequency : 1
Word :  pouliguen 	 Frequency : 1
Word :  inscrits718122014 	 Frequency : 3
Word :  366c 	 Frequency : 3
Word :  acienne 	 Frequency : 1
Word :  lintêret 	 Frequency : 1
Word :  aujourdhuivue 	 Frequency : 1
Word :  couple 	 Frequency : 21
Word :  difficile 	 Frequency : 247
Word :  pâleur 	 Frequency : 4
Word :  horton 	 Frequency : 1
Word :  mycosiques 	 Frequency : 1
Word :  nasal 	 Frequency : 14
Word :  18h3619122014 	 Frequency : 1
Word :  0h30 	 Frequency : 9
Word :  particper 	 Frequency : 1
Word :  moldant 	 Frequency : 1
Word :  jm 	 Frequency : 2
Word :  lavages 	 Frequency : 2
Word :  différentes 	 Frequency : 33
Word :  jeanbaptisteil 	 Frequency : 1
Word :  tremblant 	 Frequency : 1
Word :  thé 	 Frequency : 22
Word :  réassuranceetait 	 Frequency : 1
Word :  pasmalgrè 	 Frequency : 1
Word :  ordopas 	 Frequency : 1
Word :  pénètre 	 Frequency : 1
Word :  allngé 	 Frequency : 1
Word :  13122014tt 	 Frequency : 1
Word :  lusage 	 Frequency : 1
Word :  organisées 	 Frequency : 1
Word :  and 	 Frequency : 2
Word :  faîte 	 Frequency : 3
Word :  bougé 	 Frequency : 10
Word :  toilettre 	 Frequency : 8
Word :  bipolaire 	 Frequency : 1
Word :  laurent 	 Frequency : 23
Word :  infiltration 	 Frequency : 7
Word :  socialeévaluation 	 Frequency : 2
Word :  fecalom 	 Frequency : 1
Word :  22h55 	 Frequency : 1
Word :  5115 	 Frequency : 2
Word :  apparu 	 Frequency : 1
Word :  préfèrerait 	 Frequency : 1
Word :  digitale 	 Frequency : 1
Word :  aidemlle 	 Frequency : 1
Word :  seuleen 	 Frequency : 1
Word :  commanderalimentation 	 Frequency : 1
Word :  parlons 	 Frequency : 2
Word :  solet 	 Frequency : 2
Word :  pdj 	 Frequency : 10
Word :  prenante 	 Frequency : 1
Word :  11h50lieu 	 Frequency : 2
Word :  postprandial 	 Frequency : 1
Word :  préoccupante 	 Frequency : 2
Word :  nuitdraps 	 Frequency : 2
Word :  09h54 	 Frequency : 1
Word :  matinéefatiguérecouché 	 Frequency : 1
Word :  eliminerj3 	 Frequency : 1
Word :  transfer 	 Frequency : 1
Word :  mannoncent 	 Frequency : 1
Word :  nuitincontinente 	 Frequency : 1
Word :  devrait 	 Frequency : 21
Word :  semainepuis 	 Frequency : 1
Word :  taxi 	 Frequency : 15
Word :  jpoids 	 Frequency : 1
Word :  trtfiche 	 Frequency : 1
Word :  8h15elle 	 Frequency : 1
Word :  nuitrepète 	 Frequency : 1
Word :  posterieurs 	 Frequency : 1
Word :  absentes 	 Frequency : 3
Word :  12h11type 	 Frequency : 1
Word :  docteurdemande 	 Frequency : 1
Word :  recu 	 Frequency : 62
Word :  vélo 	 Frequency : 5
Word :  jourssa 	 Frequency : 2
Word :  micose 	 Frequency : 1
Word :  mis 	 Frequency : 1134
Word :  insueest 	 Frequency : 1
Word :  dextraire 	 Frequency : 1
Word :  jaillle 	 Frequency : 1
Word :  atriumtype 	 Frequency : 1
Word :  255etuis 	 Frequency : 1
Word :  biatain 	 Frequency : 1
Word :  incoherente 	 Frequency : 4
Word :  mentian 	 Frequency : 1
Word :  eux 	 Frequency : 25
Word :  scandolari 	 Frequency : 1
Word :  reonde 	 Frequency : 1
Word :  363fin 	 Frequency : 2
Word :  1712 	 Frequency : 17
Word :  12470tc 	 Frequency : 1
Word :  difficilmt 	 Frequency : 1
Word :  mamo 	 Frequency : 2
Word :  recupérer 	 Frequency : 1
Word :  11h57 	 Frequency : 1
Word :  correctes 	 Frequency : 14
Word :  communiquerelle 	 Frequency : 1
Word :  erraflure 	 Frequency : 1
Word :  tensiometrea 	 Frequency : 1
Word :  cormille 	 Frequency : 1
Word :  qql 	 Frequency : 1
Word :  constatéeapyrétique 	 Frequency : 2
Word :  douchemmef 	 Frequency : 1
Word :  doucheaime 	 Frequency : 1
Word :  dossouhaite 	 Frequency : 2
Word :  medicamentspdt 	 Frequency : 1
Word :  infirmier16h15 	 Frequency : 4
Word :  concentré 	 Frequency : 6
Word :  3jours 	 Frequency : 6
Word :  échéant 	 Frequency : 1
Word :  17h30pas 	 Frequency : 1
Word :  surelvés 	 Frequency : 1
Word :  14hinstiller 	 Frequency : 1
Word :  décendu 	 Frequency : 2
Word :  doz 	 Frequency : 1
Word :  prére 	 Frequency : 1
Word :  borges 	 Frequency : 4
Word :  1889 	 Frequency : 1
Word :  voyager 	 Frequency : 1
Word :  être 	 Frequency : 529
Word :  lespan 	 Frequency : 2
Word :  moccupe 	 Frequency : 5
Word :  créme 	 Frequency : 15
Word :  mieuxsouhaite 	 Frequency : 1
Word :  évaluable 	 Frequency : 1
Word :  dînera 	 Frequency : 2
Word :  178 	 Frequency : 17
Word :  pléthoriques 	 Frequency : 1
Word :  tardje 	 Frequency : 1
Word :  peaux 	 Frequency : 2
Word :  deboutmarche 	 Frequency : 1
Word :  previscan 	 Frequency : 31
Word :  dessiné 	 Frequency : 1
Word :  larcade 	 Frequency : 6
Word :  exprimant 	 Frequency : 1
Word :  bouchétrès 	 Frequency : 1
Word :  occupe 	 Frequency : 14
Word :  debit 	 Frequency : 2
Word :  joint 	 Frequency : 12
Word :  tts 	 Frequency : 3
Word :  ns 	 Frequency : 37
Word :  joelle 	 Frequency : 2
Word :  mixture 	 Frequency : 1
Word :  indifférence 	 Frequency : 1
Word :  greniersuite 	 Frequency : 1
Word :  juridique 	 Frequency : 2
Word :  cute 	 Frequency : 1
Word :  comprendreje 	 Frequency : 1
Word :  linformée 	 Frequency : 1
Word :  500mg 	 Frequency : 37
Word :  381mgl 	 Frequency : 1
Word :  préprandial 	 Frequency : 1
Word :  15h47 	 Frequency : 2
Word :  20helle 	 Frequency : 1
Word :  lorienter 	 Frequency : 2
Word :  déclare 	 Frequency : 1
Word :  midifaxées 	 Frequency : 1
Word :  situé 	 Frequency : 5
Word :  hydratationau 	 Frequency : 1
Word :  chambredouleurs 	 Frequency : 1
Word :  deambulé 	 Frequency : 17
Word :  puiselle 	 Frequency : 1
Word :  animationsmadame 	 Frequency : 1
Word :  sommesdit 	 Frequency : 1
Word :  possiblegross 	 Frequency : 1
Word :  cigarette 	 Frequency : 14
Word :  doucheinstallation 	 Frequency : 1
Word :  soiréecollation 	 Frequency : 1
Word :  pvielle 	 Frequency : 1
Word :  19h20 	 Frequency : 9
Word :  touuse 	 Frequency : 1
Word :  12h12 	 Frequency : 1
Word :  librecontrole 	 Frequency : 1
Word :  croyait 	 Frequency : 7
Word :  desorienteen 	 Frequency : 1
Word :  manger 	 Frequency : 701
Word :  eventuelle 	 Frequency : 3
Word :  dentairela 	 Frequency : 1
Word :  donnez 	 Frequency : 1
Word :  lavis 	 Frequency : 7
Word :  vincent 	 Frequency : 25
Word :  dirigé 	 Frequency : 1
Word :  cliniquement 	 Frequency : 2
Word :  eu 	 Frequency : 1098
Word :  62 	 Frequency : 9
Word :  versait 	 Frequency : 1
Word :  dagressivité 	 Frequency : 19
Word :  midia 	 Frequency : 12
